"data","eh_dia_util","eh_feriado","tipo_venda","qtd_vendas","valor_vendas","dupla","uno"
"2025-09-15",1,0,CDT SONHOS,2,61.8000,0,0
"2025-09-15",1,0,CDT SONHOS MAISTODOS,2,61.8000,0,0
"2025-09-15",1,0,LINK DO VENDEDOR,627,17304.0000,0,0
"2025-09-15",1,0,MGM,33,0.0000,0,0
"2025-09-15",1,0,PORTA A PORTA,5524,83536.8700,0,0
"2025-09-15",1,0,TELEVENDAS,321,7910.4000,0,0
"2025-09-15",1,0,TUTTI,249,0.0000,0,0
"2025-09-15",1,0,Website,287,8003.1000,0,0
"2025-09-16",1,0,APP do Filiado,336,8404.8000,0,0
"2025-09-16",1,0,APP DO VENDEDOR,371,7230.6000,0,0
"2025-09-16",1,0,CDT SONHOS,3,92.7000,0,0
"2025-09-16",1,0,CDT SONHOS MAISTODOS,1,30.9000,0,0
"2025-09-16",1,0,LINK DO VENDEDOR,562,15759.0000,0,0
"2025-09-16",1,0,MGM,26,0.0000,0,0
"2025-09-16",1,0,PORTA A PORTA,5094,77947.2600,0,0
"2025-09-16",1,0,TELEVENDAS,306,8064.9000,0,0
"2025-09-16",1,0,TUTTI,453,0.0000,0,0
"2025-09-16",1,0,Website,252,7230.6000,0,0
"2025-09-17",1,0,APP do Filiado,393,10691.4000,0,0
"2025-09-17",1,0,APP DO VENDEDOR,469,9548.1000,0,0
"2025-09-17",1,0,CDT SONHOS,3,92.7000,0,0
"2025-09-17",1,0,LINK DO VENDEDOR,642,17983.8000,0,0
"2025-09-17",1,0,MGM,43,0.0000,0,0
"2025-09-17",1,0,PORTA A PORTA,5899,93206.5700,0,0
"2025-09-17",1,0,TELEVENDAS,280,7014.3000,0,0
"2025-09-17",1,0,TUTTI,501,0.0000,0,0
"2025-09-17",1,0,Website,292,8219.4000,0,0
"2025-09-18",1,0,APP do Filiado,332,8404.8000,0,0
"2025-09-18",1,0,APP DO VENDEDOR,427,8219.4000,0,0
"2025-09-18",1,0,CDT SONHOS,1,30.9000,0,0
"2025-09-18",1,0,CDT SONHOS MAISTODOS,2,61.8000,0,0
"2025-09-18",1,0,LINK DO VENDEDOR,593,16412.9800,0,0
"2025-09-18",1,0,MGM,36,0.0000,0,0
"2025-09-18",1,0,PORTA A PORTA,5629,83433.7500,0,0
"2025-09-18",1,0,TELEVENDAS,244,5747.4000,0,0
"2025-09-18",1,0,TUTTI,511,30.9000,0,0
"2025-09-18",1,0,Website,313,8961.0000,0,0
"2025-09-19",1,0,APP do Filiado,252,6334.5000,0,0
"2025-09-19",1,0,APP DO VENDEDOR,377,7014.3000,0,0
"2025-09-19",1,0,CDT SONHOS,1,30.9000,0,0
"2025-09-19",1,0,CDT SONHOS MAISTODOS,2,61.8000,0,0
"2025-09-19",1,0,LINK DO VENDEDOR,579,14739.3000,0,0
"2025-09-19",1,0,MGM,17,0.0000,0,0
"2025-09-19",1,0,PORTA A PORTA,5166,69090.2800,0,0
"2025-09-19",1,0,TELEVENDAS,257,6180.0000,0,0
"2025-09-19",1,0,TUTTI,305,0.0000,0,0
"2025-09-19",1,0,Website,259,7354.2000,0,0
"2025-09-20",0,0,APP do Filiado,143,3677.1000,0,0
"2025-09-20",0,0,APP DO VENDEDOR,164,3028.2000,0,0
"2025-09-20",0,0,CDT SONHOS,40,1205.1000,0,0
"2025-09-20",0,0,CDT SONHOS MAISTODOS,1,30.9000,0,0
"2025-09-20",0,0,LINK DO VENDEDOR,158,4264.2000,0,0
"2025-09-20",0,0,MGM,19,0.0000,0,0
"2025-09-20",0,0,PORTA A PORTA,1450,22880.6100,0,0
"2025-09-20",0,0,TELEVENDAS,86,2255.7000,0,0
"2025-09-20",0,0,TUTTI,232,0.0000,0,0
"2025-09-20",0,0,Website,181,5191.2000,0,0
"2025-09-21",0,0,APP do Filiado,143,3708.0000,0,0
"2025-09-21",0,0,APP DO VENDEDOR,15,370.8000,0,0
"2025-09-21",0,0,CDT SONHOS,1,30.9000,0,0
"2025-09-21",0,0,LINK DO VENDEDOR,34,927.0000,0,0
"2025-09-21",0,0,MGM,17,0.0000,0,0
"2025-09-21",0,0,PORTA A PORTA,18,278.1000,0,0
"2025-09-21",0,0,TELEVENDAS,7,185.4000,0,0
"2025-09-21",0,0,TUTTI,171,0.0000,0,0
"2025-09-21",0,0,Website,170,4913.1000,0,0
"2025-09-22",1,0,APP do Filiado,342,8775.6000,0,0
"2025-09-22",1,0,APP DO VENDEDOR,498,9115.5000,0,0
"2025-09-22",1,0,CDT SONHOS,2,61.8000,0,0
"2025-09-22",1,0,CDT SONHOS MAISTODOS,3,92.7000,0,0
"2025-09-22",1,0,LINK DO VENDEDOR,718,18787.2000,0,0
"2025-09-22",1,0,MGM,41,0.0000,0,0
"2025-09-22",1,0,PORTA A PORTA,5819,85361.1633,0,0
"2025-09-22",1,0,TELEVENDAS,294,7261.5000,0,0
"2025-09-22",1,0,TUTTI,459,0.0000,0,0
"2025-09-22",1,0,Website,413,11896.5000,0,0
"2025-09-23",1,0,APP do Filiado,339,8528.4000,0,0
"2025-09-23",1,0,APP DO VENDEDOR,489,9115.5000,0,0
"2025-09-23",1,0,CDT SONHOS,2,61.8000,0,0
"2025-09-23",1,0,CDT SONHOS MAISTODOS,2,30.9000,0,0
"2025-09-23",1,0,LINK DO VENDEDOR,718,17643.9000,0,0
"2025-09-23",1,0,MGM,49,0.0000,0,0
"2025-09-23",1,0,PORTA A PORTA,5850,80730.6033,0,0
"2025-09-23",1,0,TELEVENDAS,319,7755.9000,0,0
"2025-09-23",1,0,TUTTI,412,0.0000,0,0
"2025-09-23",1,0,Website,353,9857.1000,0,0
"2025-09-24",1,0,APP do Filiado,293,7045.2000,0,0
"2025-09-24",1,0,APP DO VENDEDOR,462,9022.8000,0,0
"2025-09-24",1,0,CDT SONHOS,4,92.7000,0,0
"2025-09-24",1,0,LINK DO VENDEDOR,652,16469.7000,0,0
"2025-09-24",1,0,MGM,32,0.0000,0,0
"2025-09-24",1,0,PORTA A PORTA,5701,70815.9100,0,0
"2025-09-24",1,0,TELEVENDAS,320,8126.7000,0,0
"2025-09-24",1,0,TUTTI,449,0.0000,0,0
"2025-09-24",1,0,Website,363,10320.6000,0,0
"2025-09-25",1,0,APP do Filiado,331,0.0000,0,1
"2025-09-25",1,0,APP DO VENDEDOR,423,7910.4000,0,1
"2025-09-25",1,0,CDT SONHOS,3,92.7000,0,1
"2025-09-25",1,0,LINK DO VENDEDOR,512,13225.2000,0,1
"2025-09-25",1,0,MGM,29,0.0000,0,1
"2025-09-25",1,0,PORTA A PORTA,5588,70282.4267,0,1
"2025-09-25",1,0,TELEVENDAS,216,5314.8000,0,1
"2025-09-25",1,0,TUTTI,351,0.0000,0,1
"2025-09-25",1,0,Website,326,9270.0000,0,1
"2025-09-26",1,0,APP do Filiado,368,0.0000,0,1
"2025-09-26",1,0,APP DO VENDEDOR,361,6519.9000,0,1
"2025-09-26",1,0,CDT SONHOS,2,61.8000,0,1
"2025-09-26",1,0,CDT SONHOS MAISTODOS,4,123.6000,0,1
"2025-09-26",1,0,LINK DO VENDEDOR,459,11772.9000,0,1
"2025-09-26",1,0,MGM,31,0.0000,0,1
"2025-09-26",1,0,PORTA A PORTA,5150,58501.4700,0,1
"2025-09-26",1,0,TELEVENDAS,225,5747.4000,0,1
"2025-09-26",1,0,TUTTI,678,0.0000,0,1
"2025-09-26",1,0,Website,221,6427.2000,0,1
"2025-09-27",0,0,APP do Filiado,584,0.0000,0,1
"2025-09-27",0,0,APP DO VENDEDOR,147,2223.9000,0,1
"2025-09-27",0,0,CDT SONHOS,34,988.8000,0,1
"2025-09-27",0,0,CDT SONHOS MAISTODOS,18,525.3000,0,1
"2025-09-27",0,0,LINK DO VENDEDOR,160,3955.2000,0,1
"2025-09-27",0,0,MGM,20,0.0000,0,1
"2025-09-27",0,0,PORTA A PORTA,2024,20408.3000,0,1
"2025-09-27",0,0,TELEVENDAS,71,1792.2000,0,1
"2025-09-27",0,0,TUTTI,305,30.9000,0,1
"2025-09-27",0,0,Website,167,4758.6000,0,1
"2025-09-28",0,0,APP do Filiado,240,0.0000,0,1
"2025-09-28",0,0,APP DO VENDEDOR,7,30.9000,0,1
"2025-09-28",0,0,CDT SONHOS,8,247.2000,0,1
"2025-09-28",0,0,CDT SONHOS MAISTODOS,9,278.1000,0,1
"2025-09-28",0,0,LINK DO VENDEDOR,25,618.0000,0,1
"2025-09-28",0,0,MGM,15,0.0000,0,1
"2025-09-28",0,0,PORTA A PORTA,64,432.6000,0,1
"2025-09-28",0,0,TELEVENDAS,4,123.6000,0,1
"2025-09-28",0,0,TUTTI,186,0.0000,0,1
"2025-09-28",0,0,Website,142,4047.9000,0,1
"2025-09-29",1,0,APP do Filiado,1336,5.0800,0,1
"2025-09-29",1,0,APP DO VENDEDOR,485,7446.9000,0,1
"2025-09-29",1,0,CDT SONHOS,5,154.5000,0,1
"2025-09-29",1,0,CDT SONHOS MAISTODOS,5,92.7000,0,1
"2025-09-29",1,0,DIGITAL B2B2C,2,0.0000,0,1
"2025-09-29",1,0,LINK DO VENDEDOR,722,16042.1800,0,1
"2025-09-29",1,0,MGM,41,0.0000,0,1
"2025-09-29",1,0,PORTA A PORTA,6447,67707.1200,0,1
"2025-09-29",1,0,TELEVENDAS,323,7848.6000,0,1
"2025-09-29",1,0,TUTTI,388,0.0000,0,1
"2025-09-29",1,0,Website,397,11062.2000,0,1
"2025-09-30",1,0,APP do Filiado,1525,0.0000,0,1
"2025-09-30",1,0,APP DO VENDEDOR,389,5871.0000,0,1
"2025-09-30",1,0,CDT SONHOS,1,30.9000,0,1
"2025-09-30",1,0,CDT SONHOS MAISTODOS,15,432.6000,0,1
"2025-09-30",1,0,DIGITAL B2B2C,24,0.0000,0,1
"2025-09-30",1,0,INFLUENCIADORES,1,30.9000,0,1
"2025-09-30",1,0,LINK DO VENDEDOR,684,15048.3000,0,1
"2025-09-30",1,0,MGM,35,0.0000,0,1
"2025-09-30",1,0,PORTA A PORTA,7243,65998.5500,0,1
"2025-09-30",1,0,TELEVENDAS,281,7354.2000,0,1
"2025-09-30",1,0,TUTTI,442,0.0000,0,1
"2025-09-30",1,0,Website,366,10197.0000,0,1
"2025-10-01",1,0,APP do Filiado,1974,61.8000,1,0
"2025-10-01",1,0,APP DO VENDEDOR,829,17796.6000,1,0
"2025-10-01",1,0,CDT SONHOS,6,123.6000,1,0
"2025-10-01",1,0,CDT SONHOS MAISTODOS,16,432.6000,1,0
"2025-10-01",1,0,DIGITAL B2B2C,660,0.0000,1,0
"2025-10-01",1,0,LINK DO VENDEDOR,1274,31775.3600,1,0
"2025-10-01",1,0,MGM,72,0.0000,1,0
"2025-10-01",1,0,PORTA A PORTA,9595,148155.0400,1,0
"2025-10-01",1,0,TELEVENDAS,572,13781.4000,1,0
"2025-10-01",1,0,Website,635,17458.5000,1,0
"2025-10-02",1,0,APP do Filiado,2596,0.0000,1,0
"2025-10-02",1,0,APP DO VENDEDOR,916,18323.7000,1,0
"2025-10-02",1,0,B2B2C,2,61.8000,1,0
"2025-10-02",1,0,CDT SONHOS,6,185.4000,1,0
"2025-10-02",1,0,CDT SONHOS MAISTODOS,2,61.8000,1,0
"2025-10-02",1,0,DIGITAL B2B2C,382,0.0000,1,0
"2025-10-02",1,0,LINK DO VENDEDOR,1574,36029.4000,1,0
"2025-10-02",1,0,MGM,86,0.0000,1,0
"2025-10-02",1,0,PORTA A PORTA,8837,136010.2900,1,0
"2025-10-02",1,0,TELEVENDAS,552,14028.6000,1,0
"2025-10-02",1,0,Website,664,17242.2000,1,0
"2025-10-03",1,0,APP do Filiado,3419,0.0000,1,0
"2025-10-03",1,0,APP DO VENDEDOR,866,16598.3800,1,0
"2025-10-03",1,0,CDT SONHOS,2,0.0000,1,0
"2025-10-03",1,0,CDT SONHOS MAISTODOS,2,61.8000,1,0
"2025-10-03",1,0,DIGITAL B2B2C,712,0.0000,1,0
"2025-10-03",1,0,LINK DO VENDEDOR,1150,24596.4000,1,0
"2025-10-03",1,0,MGM,80,0.0000,1,0
"2025-10-03",1,0,PORTA A PORTA,8649,131022.4600,1,0
"2025-10-03",1,0,TELEVENDAS,428,10629.6000,1,0
"2025-10-03",1,0,Website,486,13225.2000,1,0
"2025-10-04",0,0,APP do Filiado,1738,0.0000,1,0
"2025-10-04",0,0,APP DO VENDEDOR,259,5500.2000,1,0
"2025-10-04",0,0,CDT SONHOS,8,247.2000,1,0
"2025-10-04",0,0,CDT SONHOS MAISTODOS,4,123.6000,1,0
"2025-10-04",0,0,DIGITAL B2B2C,632,0.0000,1,0
"2025-10-04",0,0,LINK DO VENDEDOR,356,8343.0000,1,0
"2025-10-04",0,0,MGM,46,0.0000,1,0
"2025-10-04",0,0,PORTA A PORTA,2449,41627.3800,1,0
"2025-10-04",0,0,TELEVENDAS,176,4202.4000,1,0
"2025-10-04",0,0,Website,256,7107.0000,1,0
"2025-10-05",0,0,APP do Filiado,1194,0.0000,1,0
"2025-10-05",0,0,APP DO VENDEDOR,4,61.8000,1,0
"2025-10-05",0,0,CDT SONHOS,8,247.2000,1,0
"2025-10-05",0,0,DIGITAL B2B2C,282,0.0000,1,0
"2025-10-05",0,0,LINK DO VENDEDOR,34,988.8000,1,0
"2025-10-05",0,0,MGM,42,0.0000,1,0
"2025-10-05",0,0,PORTA A PORTA,52,370.8000,1,0
"2025-10-05",0,0,TELEVENDAS,6,185.4000,1,0
"2025-10-05",0,0,Website,236,5871.0000,1,0
"2025-10-06",1,0,APP do Filiado,3984,0.0000,1,0
"2025-10-06",1,0,APP DO VENDEDOR,925,19355.4450,1,0
"2025-10-06",1,0,CDT SONHOS,4,123.6000,1,0
"2025-10-06",1,0,DIGITAL B2B2C,648,0.0000,1,0
"2025-10-06",1,0,INFLUENCIADORES,2,61.8000,1,0
"2025-10-06",1,0,LINK DO VENDEDOR,1574,38563.2000,1,0
"2025-10-06",1,0,MGM,78,0.0000,1,0
"2025-10-06",1,0,PORTA A PORTA,12211,196070.8700,1,0
"2025-10-06",1,0,TELEVENDAS,622,15511.8000,1,0
"2025-10-06",1,0,Website,734,20146.8000,1,0
"2025-10-07",1,0,APP do Filiado,3584,0.0000,1,0
"2025-10-07",1,0,APP DO VENDEDOR,956,20239.5000,1,0
"2025-10-07",1,0,CDT SONHOS,4,123.6000,1,0
"2025-10-07",1,0,DIGITAL B2B2C,602,0.0000,1,0
"2025-10-07",1,0,LINK DO VENDEDOR,1432,33990.0000,1,0
"2025-10-07",1,0,MGM,98,0.0000,1,0
"2025-10-07",1,0,PORTA A PORTA,11005,171873.0500,1,0
"2025-10-07",1,0,TELEVENDAS,634,15635.4000,1,0
"2025-10-07",1,0,Website,670,19467.0000,1,0
"2025-10-08",1,0,APP do Filiado,4666,188.7200,1,0
"2025-10-08",1,0,APP DO VENDEDOR,856,18578.1300,1,0
"2025-10-08",1,0,CDT SONHOS,4,61.8000,1,0
"2025-10-08",1,0,DIGITAL B2B2C,1164,46.1600,1,0
"2025-10-08",1,0,LINK DO VENDEDOR,1322,31703.4000,1,0
"2025-10-08",1,0,MGM,58,0.0000,1,0
"2025-10-08",1,0,PORTA A PORTA,10943,162471.9600,1,0
"2025-10-08",1,0,TELEVENDAS,566,13544.3600,1,0
"2025-10-08",1,0,Website,624,16809.6000,1,0
"2025-10-09",1,0,APP do Filiado,4266,0.0000,1,0
"2025-10-09",1,0,APP DO VENDEDOR,851,17180.4000,1,0
"2025-10-09",1,0,CDT SONHOS,6,185.4000,1,0
"2025-10-09",1,0,DIGITAL B2B2C,842,0.0000,1,0
"2025-10-09",1,0,LINK DO VENDEDOR,1324,31394.4000,1,0
"2025-10-09",1,0,MGM,58,0.0000,1,0
"2025-10-09",1,0,PORTA A PORTA,9301,140429.4300,1,0
"2025-10-09",1,0,TELEVENDAS,578,14399.4000,1,0
"2025-10-09",1,0,Website,586,15511.8000,1,0
"2025-10-10",1,0,APP do Filiado,3547,0.0000,1,0
"2025-10-10",1,0,APP DO VENDEDOR,710,12638.1000,1,0
"2025-10-10",1,0,CDT SONHOS,4,123.6000,1,0
"2025-10-10",1,0,DIGITAL B2B2C,646,0.0000,1,0
"2025-10-10",1,0,LINK DO VENDEDOR,936,22433.4000,1,0
"2025-10-10",1,0,MGM,50,0.0000,1,0
"2025-10-10",1,0,PORTA A PORTA,8753,116838.1800,1,0
"2025-10-10",1,0,TELEVENDAS,402,9764.4000,1,0
"2025-10-10",1,0,Website,456,11803.8000,1,0
"2025-10-11",0,0,APP do Filiado,1814,0.0000,1,0
"2025-10-11",0,0,APP DO VENDEDOR,270,5901.9000,1,0
"2025-10-11",0,0,CDT SONHOS,4,123.6000,1,0
"2025-10-11",0,0,DIGITAL B2B2C,604,0.0000,1,0
"2025-10-11",0,0,LINK DO VENDEDOR,348,8652.0000,1,0
"2025-10-11",0,0,MGM,26,0.0000,1,0
"2025-10-11",0,0,PORTA A PORTA,2997,40022.1000,1,0
"2025-10-11",0,0,TELEVENDAS,136,3337.2000,1,0
"2025-10-11",0,0,Website,174,4758.6000,1,0
"2025-10-12",0,1,APP do Filiado,1404,0.0000,1,0
"2025-10-12",0,1,APP DO VENDEDOR,22,432.6000,1,0
"2025-10-12",0,1,CDT SONHOS,4,123.6000,1,0
"2025-10-12",0,1,DIGITAL B2B2C,256,0.0000,1,0
"2025-10-12",0,1,LINK DO VENDEDOR,26,618.0000,1,0
"2025-10-12",0,1,MGM,24,0.0000,1,0
"2025-10-12",0,1,PORTA A PORTA,40,803.4000,1,0
"2025-10-12",0,1,TELEVENDAS,12,247.2000,1,0
"2025-10-12",0,1,Website,206,5809.2000,1,0
"2025-10-13",1,0,APP do Filiado,4490,0.0000,1,0
"2025-10-13",1,0,APP DO VENDEDOR,771,16129.8000,1,0
"2025-10-13",1,0,CDT SONHOS,6,185.4000,1,0
"2025-10-13",1,0,DIGITAL B2B2C,946,61.8000,1,0
"2025-10-13",1,0,LINK DO VENDEDOR,1304,33557.4000,1,0
"2025-10-13",1,0,MGM,76,0.0000,1,0
"2025-10-13",1,0,PORTA A PORTA,11698,168686.5700,1,0
"2025-10-13",1,0,TELEVENDAS,590,14523.0000,1,0
"2025-10-13",1,0,Website,552,15784.0000,1,0
"2025-10-14",1,0,APP do Filiado,4667,0.0000,1,0
"2025-10-14",1,0,APP DO VENDEDOR,789,16562.4000,1,0
"2025-10-14",1,0,CDT SONHOS,6,185.4000,1,0
"2025-10-14",1,0,DIGITAL B2B2C,1464,0.0000,1,0
"2025-10-14",1,0,LINK DO VENDEDOR,1246,31332.6000,1,0
"2025-10-14",1,0,MGM,64,0.0000,1,0
"2025-10-14",1,0,PORTA A PORTA,10270,146224.4200,1,0
"2025-10-14",1,0,TELEVENDAS,586,13719.6000,1,0
"2025-10-14",1,0,Website,532,14523.0000,1,0
"2025-10-15",1,0,APP do Filiado,4025,0.0000,1,0
"2025-10-15",1,0,APP DO VENDEDOR,854,17118.6000,1,0
"2025-10-15",1,0,CDT SONHOS,2,61.8000,1,0
"2025-10-15",1,0,DIGITAL B2B2C,1064,0.0000,1,0
"2025-10-15",1,0,LINK DO VENDEDOR,1116,30961.8000,1,0
"2025-10-15",1,0,MGM,60,0.0000,1,0
"2025-10-15",1,0,PORTA A PORTA,10205,142579.1660,1,0
"2025-10-15",1,0,TELEVENDAS,648,17613.0000,1,0
"2025-10-15",1,0,Website,604,17736.6000,1,0
"2025-10-16",1,0,APP do Filiado,4234,27.5000,1,0
"2025-10-16",1,0,APP DO VENDEDOR,789,15439.6700,1,0
"2025-10-16",1,0,CDT SONHOS,4,123.6000,1,0
"2025-10-16",1,0,DIGITAL B2B2C,556,0.0000,1,0
"2025-10-16",1,0,LINK DO VENDEDOR,814,25090.8000,1,0
"2025-10-16",1,0,MGM,44,0.0000,1,0
"2025-10-16",1,0,PORTA A PORTA,9940,148716.2933,1,0
"2025-10-16",1,0,TELEVENDAS,606,14801.1000,1,0
"2025-10-16",1,0,Website,558,16686.0000,1,0
"2025-10-17",1,0,APP do Filiado,3770,0.0000,1,0
"2025-10-17",1,0,APP DO VENDEDOR,742,14986.5000,1,0
"2025-10-17",1,0,CDT SONHOS,2,61.8000,1,0
"2025-10-17",1,0,DIGITAL B2B2C,1068,0.0000,1,0
"2025-10-17",1,0,LINK DO VENDEDOR,660,20208.6000,1,0
"2025-10-17",1,0,MGM,28,0.0000,1,0
"2025-10-17",1,0,PORTA A PORTA,9173,128847.7000,1,0
"2025-10-17",1,0,TELEVENDAS,472,12112.8000,1,0
"2025-10-17",1,0,Website,370,11247.6000,1,0
"2025-10-18",0,0,APP do Filiado,1809,0.0000,1,0
"2025-10-18",0,0,APP DO VENDEDOR,266,5809.2000,1,0
"2025-10-18",0,0,CDT SONHOS,6,185.4000,1,0
"2025-10-18",0,0,DIGITAL B2B2C,400,0.0000,1,0
"2025-10-18",0,0,LINK DO VENDEDOR,236,7292.4000,1,0
"2025-10-18",0,0,MGM,14,0.0000,1,0
"2025-10-18",0,0,PORTA A PORTA,2559,41043.4000,1,0
"2025-10-18",0,0,TELEVENDAS,164,4326.0000,1,0
"2025-10-18",0,0,Website,218,6489.0000,1,0
"2025-10-19",0,0,APP do Filiado,1212,0.0000,1,0
"2025-10-19",0,0,APP DO VENDEDOR,24,556.2000,1,0
"2025-10-19",0,0,CDT SONHOS,4,123.6000,1,0
"2025-10-19",0,0,DIGITAL B2B2C,218,0.0000,1,0
"2025-10-19",0,0,LINK DO VENDEDOR,24,741.6000,1,0
"2025-10-19",0,0,MGM,26,0.0000,1,0
"2025-10-19",0,0,PORTA A PORTA,76,988.8000,1,0
"2025-10-19",0,0,TELEVENDAS,12,370.8000,1,0
"2025-10-19",0,0,Website,250,7477.8000,1,0
"2025-10-20",1,0,APP do Filiado,3406,0.0000,1,0
"2025-10-20",1,0,APP DO VENDEDOR,802,16315.2000,1,0
"2025-10-20",1,0,CDT SONHOS,4,123.6000,1,0
"2025-10-20",1,0,DIGITAL B2B2C,340,0.0000,1,0
"2025-10-20",1,0,INFLUENCIADORES,40,1236.0000,1,0
"2025-10-20",1,0,LINK DO VENDEDOR,828,25152.6000,1,0
"2025-10-20",1,0,MGM,48,0.0000,1,0
"2025-10-20",1,0,PORTA A PORTA,9937,143954.0200,1,0
"2025-10-20",1,0,TELEVENDAS,752,18725.4000,1,0
"2025-10-20",1,0,Website,712,21499.3000,1,0
"2025-10-21",1,0,APP do Filiado,4825,0.0000,1,0
"2025-10-21",1,0,APP DO VENDEDOR,843,16593.3000,1,0
"2025-10-21",1,0,DIGITAL B2B2C,746,0.0000,1,0
"2025-10-21",1,0,LINK DO VENDEDOR,1224,29849.4000,1,0
"2025-10-21",1,0,MGM,60,0.0000,1,0
"2025-10-21",1,0,PORTA A PORTA,10267,155414.4750,1,0
"2025-10-21",1,0,TELEVENDAS,770,18601.8000,1,0
"2025-10-21",1,0,Website,746,20424.9000,1,0
"2025-10-22",1,0,APP do Filiado,4474,0.0000,1,0
"2025-10-22",1,0,APP DO VENDEDOR,757,16253.4000,1,0
"2025-10-22",1,0,CDT SONHOS,4,123.6000,1,0
"2025-10-22",1,0,DIGITAL B2B2C,976,0.0000,1,0
"2025-10-22",1,0,INFLUENCIADORES,2,61.8000,1,0
"2025-10-22",1,0,LINK DO VENDEDOR,864,23607.6000,1,0
"2025-10-22",1,0,MGM,46,0.0000,1,0
"2025-10-22",1,0,PORTA A PORTA,9851,142034.5800,1,0
"2025-10-22",1,0,TELEVENDAS,634,16068.0000,1,0
"2025-10-22",1,0,Website,626,17705.7000,1,0
"2025-10-23",1,0,APP do Filiado,4260,0.0000,1,0
"2025-10-23",1,0,APP DO VENDEDOR,686,13812.3000,1,0
"2025-10-23",1,0,CDT SONHOS,2,61.8000,1,0
"2025-10-23",1,0,DIGITAL B2B2C,856,0.0000,1,0
"2025-10-23",1,0,INFLUENCIADORES,4,123.6000,1,0
"2025-10-23",1,0,LINK DO VENDEDOR,770,21630.0000,1,0
"2025-10-23",1,0,MGM,64,0.0000,1,0
"2025-10-23",1,0,PORTA A PORTA,9134,132220.2600,1,0
"2025-10-23",1,0,TELEVENDAS,586,14708.4000,1,0
"2025-10-23",1,0,Website,600,16871.4000,1,0
"2025-10-24",1,0,APP do Filiado,3472,134.0000,1,0
"2025-10-24",1,0,APP DO VENDEDOR,690,14152.2000,1,0
"2025-10-24",1,0,CDT SONHOS,2,61.8000,1,0
"2025-10-24",1,0,DIGITAL B2B2C,356,0.0000,1,0
"2025-10-24",1,0,LINK DO VENDEDOR,712,19034.4000,1,0
"2025-10-24",1,0,MGM,54,0.0000,1,0
"2025-10-24",1,0,PORTA A PORTA,8737,114539.8800,1,0
"2025-10-24",1,0,TELEVENDAS,458,11000.4000,1,0
"2025-10-24",1,0,Website,466,12669.0000,1,0
"2025-10-25",0,0,APP do Filiado,1785,0.0000,1,0
"2025-10-25",0,0,APP DO VENDEDOR,280,5963.7000,1,0
"2025-10-25",0,0,CDT SONHOS,4,61.8000,1,0
"2025-10-25",0,0,DIGITAL B2B2C,540,0.0000,1,0
"2025-10-25",0,0,LINK DO VENDEDOR,276,7663.2000,1,0
"2025-10-25",0,0,MGM,16,0.0000,1,0
"2025-10-25",0,0,PORTA A PORTA,2615,41217.1100,1,0
"2025-10-25",0,0,TELEVENDAS,152,3893.4000,1,0
"2025-10-25",0,0,Website,264,7477.8000,1,0
"2025-10-26",0,0,APP do Filiado,1332,0.0000,1,0
"2025-10-26",0,0,APP DO VENDEDOR,22,556.2000,1,0
"2025-10-26",0,0,CDT SONHOS,2,61.8000,1,0
"2025-10-26",0,0,DIGITAL B2B2C,278,0.0000,1,0
"2025-10-26",0,0,LINK DO VENDEDOR,24,679.8000,1,0
"2025-10-26",0,0,MGM,28,0.0000,1,0
"2025-10-26",0,0,PORTA A PORTA,62,1143.3000,1,0
"2025-10-26",0,0,TELEVENDAS,16,432.6000,1,0
"2025-10-26",0,0,Website,226,6489.0000,1,0
"2025-10-27",1,0,APP do Filiado,5342,0.0000,1,0
"2025-10-27",1,0,APP DO VENDEDOR,839,17582.1000,1,0
"2025-10-27",1,0,CDT SONHOS,2,61.8000,1,0
"2025-10-27",1,0,DIGITAL B2B2C,924,0.0000,1,0
"2025-10-27",1,0,LINK DO VENDEDOR,968,27006.6000,1,0
"2025-10-27",1,0,MGM,60,0.0000,1,0
"2025-10-27",1,0,PORTA A PORTA,11681,148784.0400,1,0
"2025-10-27",1,0,TELEVENDAS,708,17613.0000,1,0
"2025-10-27",1,0,Website,742,21197.4000,1,0
"2025-10-28",1,0,APP do Filiado,5065,0.0000,1,0
"2025-10-28",1,0,APP DO VENDEDOR,761,14832.0000,1,0
"2025-10-28",1,0,B2B2C,2,61.8000,1,0
"2025-10-28",1,0,CDT SONHOS,2,61.8000,1,0
"2025-10-28",1,0,DIGITAL B2B2C,860,5.0800,1,0
"2025-10-28",1,0,LINK DO VENDEDOR,884,24225.6000,1,0
"2025-10-28",1,0,MGM,56,0.0000,1,0
"2025-10-28",1,0,PORTA A PORTA,10591,124432.9250,1,0
"2025-10-28",1,0,TELEVENDAS,564,13317.9000,1,0
"2025-10-28",1,0,Website,596,16253.4000,1,0
"2025-10-29",1,0,APP do Filiado,5275,27.5000,1,0
"2025-10-29",1,0,APP DO VENDEDOR,807,15759.0000,1,0
"2025-10-29",1,0,CDT SONHOS,4,123.6000,1,0
"2025-10-29",1,0,DIGITAL B2B2C,862,0.0000,1,0
"2025-10-29",1,0,LINK DO VENDEDOR,860,23484.0000,1,0
"2025-10-29",1,0,MGM,72,0.0000,1,0
"2025-10-29",1,0,PORTA A PORTA,9822,121739.1700,1,0
"2025-10-29",1,0,TELEVENDAS,528,13874.1000,1,0
"2025-10-29",1,0,Website,580,16284.3000,1,0
