Date,Cost
2025-05-20,1223.04
2025-05-20,3511.59
2025-05-20,3803.2
2025-05-20,5618.13
2025-05-20,4590.12
2025-05-20,997.45
2025-05-20,1022.71
2025-05-20,874.24
2025-05-20,1086.57
2025-05-20,875.81
2025-05-20,431.18
2025-05-20,462.98
2025-05-20,1094.05
2025-05-20,885.12
2025-05-20,391.67
2025-05-20,1231.01
2025-05-20,1693.97
2025-05-21,1824.7
2025-05-21,1243.06
2025-05-21,3487.62
2025-05-21,3906.1
2025-05-21,4999.81
2025-05-21,4786.58
2025-05-21,535.33
2025-05-21,487.81
2025-05-21,901.83
2025-05-21,725.11
2025-05-21,769.15
2025-05-21,510.18
2025-05-21,622.02
2025-05-21,1267.53
2025-05-21,1313.32
2025-05-21,594.49
2025-05-21,0.01
2025-05-21,2105.69
2025-05-21,1691.48
2025-05-22,1842
2025-05-22,1242.84
2025-05-22,3473.73
2025-05-22,4008
2025-05-22,4778.42
2025-05-22,4383.81
2025-05-22,344.53
2025-05-22,569.19
2025-05-22,432.22
2025-05-22,434.71
2025-05-22,541.54
2025-05-22,1194.43
2025-05-22,647.53
2025-05-22,470.38
2025-05-22,1187.88
2025-05-22,0.01
2025-05-22,551.65
2025-05-22,593.81
2025-05-22,4.31
2025-05-22,2589.49
2025-05-22,1025.4
2025-05-23,1820.03
2025-05-23,1243.42
2025-05-23,3456.66
2025-05-23,3917.35
2025-05-23,4002.83
2025-05-23,4209.55
2025-05-23,515.89
2025-05-23,504.5
2025-05-23,453.81
2025-05-23,448.91
2025-05-23,919.03
2025-05-23,971.05
2025-05-23,559.74
2025-05-23,732.31
2025-05-23,1432.96
2025-05-23,0
2025-05-23,254.31
2025-05-23,314.49
2025-05-23,770.59
2025-05-23,3331.64
2025-05-23,718.52
2025-05-24,1816.7
2025-05-24,1242.94
2025-05-24,3468.23
2025-05-24,3923.24
2025-05-24,2969.46
2025-05-24,4255.61
2025-05-24,307.94
2025-05-24,298.02
2025-05-24,300.8
2025-05-24,673.2
2025-05-24,1003.73
2025-05-24,738.74
2025-05-24,508.56
2025-05-24,1210.41
2025-05-24,53.16
2025-05-24,104.36
2025-05-24,742.9
2025-05-24,999.88
2025-05-24,3156.15
2025-05-24,1025.38
2025-05-25,1815.46
2025-05-25,1243.08
2025-05-25,3371.62
2025-05-25,3883.13
2025-05-25,1986.16
2025-05-25,4321.23
2025-05-25,130.45
2025-05-25,84.66
2025-05-25,135.51
2025-05-25,509.37
2025-05-25,1179.78
2025-05-25,557.61
2025-05-25,516.74
2025-05-25,1436.08
2025-05-25,1000.82
2025-05-25,63.05
2025-05-25,306.51
2025-05-25,519.54
2025-05-25,1934.61
2025-05-25,1006.78
2025-05-26,1815.57
2025-05-26,1240.52
2025-05-26,3444.32
2025-05-26,3942.43
2025-05-26,4340.85
2025-05-26,4228.4
2025-05-26,56.54
2025-05-26,422.11
2025-05-26,402.03
2025-05-26,308.53
2025-05-26,309.49
2025-05-26,782.18
2025-05-26,996.93
2025-05-26,651.48
2025-05-26,791.2
2025-05-26,1617.47
2025-05-26,1000
2025-05-26,541.34
2025-05-26,594.76
2025-05-26,763.08
2025-05-26,3884.24
2025-05-26,3003.05
2025-05-27,1886.74
2025-05-27,1242.11
2025-05-27,3342.58
2025-05-27,3748.6
2025-05-27,4123.59
2025-05-27,4167.48
2025-05-27,183.37
2025-05-27,380.47
2025-05-27,405.99
2025-05-27,318.67
2025-05-27,319.5
2025-05-27,790.54
2025-05-27,899.78
2025-05-27,187.93
2025-05-27,1104.9
2025-05-27,1135.38
2025-05-27,980.38
2025-05-27,279.08
2025-05-27,486.62
2025-05-27,429.75
2025-05-27,2603.08
2025-05-27,2003.3
2025-05-28,1852.33
2025-05-28,1235.72
2025-05-28,3268.16
2025-05-28,3780.28
2025-05-28,5113.82
2025-05-28,4175.11
2025-05-28,125.9
2025-05-28,402.74
2025-05-28,392.01
2025-05-28,301.85
2025-05-28,302.73
2025-05-28,779.9
2025-05-28,7.23
2025-05-28,830.17
2025-05-28,856.87
2025-05-28,872.49
2025-05-28,401.28
2025-05-28,133.36
2025-05-28,466.76
2025-05-28,434.49
2025-05-28,2390.06
2025-05-28,1682.93
2025-05-29,1802.54
2025-05-29,1229.64
2025-05-29,3260.26
2025-05-29,3714.76
2025-05-29,4408.33
2025-05-29,3996.87
2025-05-29,113.41
2025-05-29,385.88
2025-05-29,307.97
2025-05-29,461.15
2025-05-29,472.4
2025-05-29,2364.35
2025-05-29,0.48
2025-05-29,1071.8
2025-05-29,0.68
2025-05-29,1036.83
2025-05-29,951.17
2025-05-29,299.75
2025-05-29,74.11
2025-05-29,396.32
2025-05-29,523.47
2025-05-29,2736.45
2025-05-29,1879.7
2025-05-30,1758.63
2025-05-30,1255.2
2025-05-30,3191.29
2025-05-30,3630.66
2025-05-30,4184.59
2025-05-30,4019.09
2025-05-30,95.99
2025-05-30,198.8
2025-05-30,418.4
2025-05-30,307.13
2025-05-30,452.41
2025-05-30,1985.93
2025-05-30,57.98
2025-05-30,813.33
2025-05-30,331.15
2025-05-30,896.16
2025-05-30,914.98
2025-05-30,414.28
2025-05-30,91.54
2025-05-30,563.52
2025-05-30,443.3
2025-05-30,2908.94
2025-05-30,904.72
2025-05-31,1695.48
2025-05-31,1255.46
2025-05-31,3000.83
2025-05-31,3453.51
2025-05-31,4072.48
2025-05-31,3859.2
2025-05-31,203.93
2025-05-31,185.77
2025-05-31,125.44
2025-05-31,140.65
2025-05-31,1334.79
2025-05-31,24.08
2025-05-31,863.51
2025-05-31,961.23
2025-05-31,1061.97
2025-05-31,924.86
2025-05-31,336.48
2025-05-31,38.98
2025-05-31,397.85
2025-05-31,477.33
2025-05-31,2403.19
2025-05-31,975.89
2025-06-01,2047.93
2025-06-01,3631.54
2025-06-01,4135.04
2025-06-01,3670.69
2025-06-01,4302.2
2025-06-01,151.51
2025-06-01,237.88
2025-06-01,80.92
2025-06-01,82.75
2025-06-01,983.94
2025-06-01,99.57
2025-06-01,1188.05
2025-06-01,229.06
2025-06-01,1308.1
2025-06-01,1065.29
2025-06-01,341.78
2025-06-01,51.2
2025-06-01,563.86
2025-06-01,551.83
2025-06-01,2074.15
2025-06-01,551.1
2025-06-02,2120.43
2025-06-02,1378.87
2025-06-02,3029.88
2025-06-02,2588.95
2025-06-02,6598.24
2025-06-02,3297.25
2025-06-02,157.08
2025-06-02,286.9
2025-06-02,350.87
2025-06-02,339.66
2025-06-02,334.32
2025-06-02,1666.18
2025-06-02,63.02
2025-06-02,1048.2
2025-06-02,770.04
2025-06-02,1088.66
2025-06-02,1136.73
2025-06-02,405.47
2025-06-02,583.96
2025-06-02,450.52
2025-06-02,470.95
2025-06-02,3512.36
2025-06-02,3001.25
2025-06-03,1067.8
2025-06-03,1378.82
2025-06-03,3150.94
2025-06-03,2567.8
2025-06-03,5352.49
2025-06-03,3503.14
2025-06-03,125.01
2025-06-03,234.63
2025-06-03,362.97
2025-06-03,422.56
2025-06-03,1416.48
2025-06-03,148.12
2025-06-03,1052.43
2025-06-03,462.1
2025-06-03,1208.79
2025-06-03,896.64
2025-06-03,571.78
2025-06-03,146.93
2025-06-03,357.25
2025-06-03,660.89
2025-06-03,3366.46
2025-06-03,3068.61
2025-06-04,1034.4
2025-06-04,1376.92
2025-06-04,3155.68
2025-06-04,2591.35
2025-06-04,5987.18
2025-06-04,3356.21
2025-06-04,411.16
2025-06-04,409.67
2025-06-04,1081.29
2025-06-04,215.64
2025-06-04,992.94
2025-06-04,332.07
2025-06-04,942.11
2025-06-04,1465.51
2025-06-04,567.84
2025-06-04,114.76
2025-06-04,217.23
2025-06-04,598.07
2025-06-04,3611.91
2025-06-04,3479.46
2025-06-05,1043.52
2025-06-05,1379.7
2025-06-05,3111.39
2025-06-05,2611.59
2025-06-05,5675.01
2025-06-05,3442.58
2025-06-05,861.4
2025-06-05,366.01
2025-06-05,976.3
2025-06-05,75.83
2025-06-05,880.29
2025-06-05,439
2025-06-05,1058.97
2025-06-05,1061.15
2025-06-05,480.61
2025-06-05,153.21
2025-06-05,368.59
2025-06-05,626.18
2025-06-05,3510.97
2025-06-05,3562.56
2025-06-06,1032.71
2025-06-06,1379.68
2025-06-06,3107.5
2025-06-06,2585.33
2025-06-06,5373.86
2025-06-06,3440.84
2025-06-06,903.08
2025-06-06,1300.46
2025-06-06,204.21
2025-06-06,804.65
2025-06-06,440.71
2025-06-06,1020
2025-06-06,1381.45
2025-06-06,595.31
2025-06-06,65.56
2025-06-06,269.9
2025-06-06,636.84
2025-06-06,2973.96
2025-06-06,1452.46
2025-06-07,1040.16
2025-06-07,1379.4
2025-06-07,3120.26
2025-06-07,2599.64
2025-06-07,3747.25
2025-06-07,3317.01
2025-06-07,624.36
2025-06-07,1053.69
2025-06-07,149.61
2025-06-07,1245.35
2025-06-07,646.01
2025-06-07,1692.38
2025-06-07,1518.6
2025-06-07,803.66
2025-06-07,123.35
2025-06-07,416.74
2025-06-07,821.87
2025-06-07,2972.58
2025-06-07,1506.67
2025-06-08,1036.79
2025-06-08,1379.46
2025-06-08,3114.83
2025-06-08,2594.8
2025-06-08,3762.66
2025-06-08,3478.85
2025-06-08,384.93
2025-06-08,736.08
2025-06-08,150.68
2025-06-08,668.14
2025-06-08,508.32
2025-06-08,869.31
2025-06-08,730.93
2025-06-08,571.81
2025-06-08,41.15
2025-06-08,178.01
2025-06-08,434.77
2025-06-08,2352.35
2025-06-08,1115.88
2025-06-09,1035.44
2025-06-09,1376.89
2025-06-09,3173.4
2025-06-09,2604.37
2025-06-09,4022.38
2025-06-09,3420.66
2025-06-09,223.02
2025-06-09,632.7
2025-06-09,1544.44
2025-06-09,145.31
2025-06-09,1103.93
2025-06-09,403.55
2025-06-09,92.08
2025-06-09,801.9
2025-06-09,1597.4
2025-06-09,558.71
2025-06-09,86.18
2025-06-09,103.14
2025-06-09,805.29
2025-06-09,1920.81
2025-06-09,2817.62
2025-06-10,1033.74
2025-06-10,1351.68
2025-06-10,3088.49
2025-06-10,2582.47
2025-06-10,3994.89
2025-06-10,2973.07
2025-06-10,266.14
2025-06-10,659.25
2025-06-10,1553.53
2025-06-10,152.89
2025-06-10,898.13
2025-06-10,406.27
2025-06-10,647.55
2025-06-10,662.79
2025-06-10,1152.87
2025-06-10,424.4
2025-06-10,23.83
2025-06-10,752.9
2025-06-10,1345.94
2025-06-10,2868.22
2025-06-11,1031.04
2025-06-11,1380.87
2025-06-11,3054.12
2025-06-11,2553.44
2025-06-11,3945.47
2025-06-11,3097.61
2025-06-11,318.54
2025-06-11,398.26
2025-06-11,932.35
2025-06-11,19.27
2025-06-11,644.57
2025-06-11,239.84
2025-06-11,248.59
2025-06-11,796.34
2025-06-11,756.48
2025-06-11,771.58
2025-06-11,32.26
2025-06-11,321.01
2025-06-11,1720.13
2025-06-11,2140.01
2025-06-12,1099.15
2025-06-12,1637.12
2025-06-12,3341.81
2025-06-12,2573.2
2025-06-12,3643.33
2025-06-12,2915.93
2025-06-12,186.94
2025-06-12,371.45
2025-06-12,1588.7
2025-06-12,1386.51
2025-06-12,178.18
2025-06-12,989.39
2025-06-12,1448.18
2025-06-12,317.91
2025-06-12,53.01
2025-06-12,2135.97
2025-06-12,980.01
2025-06-13,1151.24
2025-06-13,1644.42
2025-06-13,3420.08
2025-06-13,2563.14
2025-06-13,3786.17
2025-06-13,3327.48
2025-06-13,714.53
2025-06-13,576.46
2025-06-13,1944.93
2025-06-13,42.92
2025-06-13,43.22
2025-06-13,583.33
2025-06-13,416.25
2025-06-13,0.39
2025-06-13,2735.16
2025-06-13,1701.82
2025-06-14,1147.96
2025-06-14,1644.44
2025-06-14,3450.79
2025-06-14,2553.24
2025-06-14,3315.37
2025-06-14,959.45
2025-06-14,408.11
2025-06-14,645.16
2025-06-14,2109.32
2025-06-14,2435.91
2025-06-15,1155.36
2025-06-15,1644.44
2025-06-15,3461.11
2025-06-15,2542.3
2025-06-15,2507.75
2025-06-15,5158.58
2025-06-15,158.42
2025-06-15,415.16
2025-06-15,1244.29
2025-06-15,1320.64
2025-06-16,1151.67
2025-06-16,1644.4
2025-06-16,3410.92
2025-06-16,2544.76
2025-06-16,3935.31
2025-06-16,3448.18
2025-06-16,336.23
2025-06-16,447.96
2025-06-16,699.31
2025-06-16,2404.03
2025-06-16,4048.32
2025-06-17,1125.47
2025-06-17,1995.91
2025-06-17,3415.64
2025-06-17,2993.52
2025-06-17,4299.39
2025-06-17,3315.51
2025-06-17,471.41
2025-06-17,403.68
2025-06-17,0.06
2025-06-17,1620.87
2025-06-17,1628.07
2025-06-17,2232.1
2025-06-18,1133.23
2025-06-18,2001.96
2025-06-18,3392.78
2025-06-18,3135.39
2025-06-18,3836.4
2025-06-18,3221.76
2025-06-18,82.51
2025-06-18,35.14
2025-06-18,220.84
2025-06-18,417.33
2025-06-18,56.37
2025-06-18,844.44
2025-06-18,1594.76
2025-06-18,1660.96
2025-06-19,1123.99
2025-06-19,2001.98
2025-06-19,3389.31
2025-06-19,3124.76
2025-06-19,2516.23
2025-06-19,3030.62
2025-06-19,289.49
2025-06-19,989.12
2025-06-19,209.11
2025-06-19,383.66
2025-06-19,149.89
2025-06-19,1385.15
2025-06-19,1702.71
2025-06-20,1119.27
2025-06-20,2001.91
2025-06-20,3353.64
2025-06-20,3142.85
2025-06-20,4457.52
2025-06-20,2974.28
2025-06-20,255.32
2025-06-20,251.18
2025-06-20,270.96
2025-06-20,522.18
2025-06-20,9.01
2025-06-20,1991.29
2025-06-20,2130.01
2025-06-21,1114.67
2025-06-21,2001.97
2025-06-21,3351.27
2025-06-21,3065.3
2025-06-21,5124.76
2025-06-21,3137.11
2025-06-21,288.21
2025-06-21,176.29
2025-06-21,395.3
2025-06-21,1394.04
2025-06-21,1327.67
2025-06-22,1109.37
2025-06-22,2002.1
2025-06-22,3335.93
2025-06-22,3098.31
2025-06-22,4120.45
2025-06-22,2797.67
2025-06-22,270.38
2025-06-22,123.31
2025-06-22,291.51
2025-06-22,858.67
2025-06-22,931.33
2025-06-23,1116.61
2025-06-23,2001.87
2025-06-23,3312.29
2025-06-23,3066.92
2025-06-23,5020.38
2025-06-23,2514.91
2025-06-23,555.27
2025-06-23,318.96
2025-06-23,324.77
2025-06-23,578.66
2025-06-23,7.24
2025-06-23,2399.3
2025-06-23,1193.28
2025-06-23,0.74
2025-06-23,113.18
2025-06-23,1960.84
2025-06-23,2502.85
2025-06-24,1097.77
2025-06-24,1983.91
2025-06-24,3285.33
2025-06-24,3004.03
2025-06-24,3261.48
2025-06-24,2903.62
2025-06-24,949.14
2025-06-24,183.82
2025-06-24,403.31
2025-06-24,593.71
2025-06-24,748.63
2025-06-24,1940.41
2025-06-24,1085.08
2025-06-24,1695.07
2025-06-24,2375.5
2025-06-24,1.65
2025-06-25,1496.55
2025-06-25,3671.49
2025-06-25,3252.36
2025-06-25,3321.64
2025-06-25,1807.94
2025-06-25,3111.63
2025-06-25,1046.96
2025-06-25,920.62
2025-06-25,539.02
2025-06-25,724.42
2025-06-25,408.63
2025-06-25,1155.25
2025-06-25,1765.99
2025-06-25,2136.28
2025-06-25,0.99
2025-06-25,12.95
2025-06-26,1558.06
2025-06-26,3670.63
2025-06-26,3234.43
2025-06-26,3396.58
2025-06-26,5771.66
2025-06-26,2859.08
2025-06-26,1370.73
2025-06-26,1181.79
2025-06-26,0
2025-06-26,805.3
2025-06-26,939.56
2025-06-26,1151.43
2025-06-26,1602.47
2025-06-26,2718.3
2025-06-26,1161.72
2025-06-27,1555.14
2025-06-27,3672.79
2025-06-27,3190.61
2025-06-27,3391.51
2025-06-27,5874.22
2025-06-27,2966.66
2025-06-27,1333.78
2025-06-27,1083.28
2025-06-27,4.63
2025-06-27,1071.29
2025-06-27,937.41
2025-06-27,1102.81
2025-06-27,2300.94
2025-06-27,4261.31
2025-06-27,408.72
2025-06-28,1517.68
2025-06-28,3671.92
2025-06-28,3137.04
2025-06-28,3336.84
2025-06-28,5561.97
2025-06-28,2963.14
2025-06-28,378
2025-06-28,1011.93
2025-06-28,1063.06
2025-06-28,703.86
2025-06-28,4623.21
2025-06-28,2963.68
2025-06-28,660.29
2025-06-29,1480.12
2025-06-29,3672.49
2025-06-29,3062.4
2025-06-29,3239.17
2025-06-29,4529.92
2025-06-29,2727.89
2025-06-29,12.84
2025-06-29,1037.74
2025-06-29,808.4
2025-06-29,287.09
2025-06-29,2792.23
2025-06-29,2074.09
2025-06-29,666.35
2025-06-30,1394.51
2025-06-30,3672.71
2025-06-30,2909.62
2025-06-30,3108.87
2025-06-30,5741.96
2025-06-30,3457.79
2025-06-30,1742.46
2025-06-30,2186.59
2025-06-30,56.35
2025-06-30,1509.5
2025-06-30,1001.48
2025-06-30,802.11
2025-06-30,5023.24
2025-06-30,5024.24
2025-06-30,587.45
2025-07-01,329.34
2025-07-01,784.31
2025-07-01,328.38
2025-07-01,1633.24
2025-07-01,682.03
2025-07-01,2710.59
2025-07-01,613.75
2025-07-01,719.52
2025-07-01,5680.42
2025-07-01,3218.46
2025-07-01,801.89
2025-07-01,250.6
2025-07-01,913.22
2025-07-01,735.61
2025-07-01,591.37
2025-07-01,326.76
2025-07-01,1762.01
2025-07-01,3505.07
2025-07-01,491.65
2025-07-02,340.05
2025-07-02,818.41
2025-07-02,340.95
2025-07-02,1701.55
2025-07-02,794.22
2025-07-02,1002.34
2025-07-02,680.51
2025-07-02,770.43
2025-07-02,6230.4
2025-07-02,2802.33
2025-07-02,926.31
2025-07-02,353.07
2025-07-02,876.66
2025-07-02,618.01
2025-07-02,463.91
2025-07-02,338.37
2025-07-02,3076.03
2025-07-02,3257.41
2025-07-02,388.89
2025-07-03,341.97
2025-07-03,823.25
2025-07-03,341.94
2025-07-03,1723.55
2025-07-03,764.48
2025-07-03,1029.43
2025-07-03,660.18
2025-07-03,785.68
2025-07-03,7360.04
2025-07-03,1527.77
2025-07-03,1147.27
2025-07-03,491.32
2025-07-03,814.05
2025-07-03,553.77
2025-07-03,686.72
2025-07-03,342.16
2025-07-03,4098.03
2025-07-03,4679.79
2025-07-03,681.83
2025-07-04,341.78
2025-07-04,818.63
2025-07-04,341.68
2025-07-04,1710.04
2025-07-04,735.84
2025-07-04,1021.92
2025-07-04,659.67
2025-07-04,730.87
2025-07-04,6491.69
2025-07-04,1487.56
2025-07-04,764.92
2025-07-04,377.52
2025-07-04,545.76
2025-07-04,454.19
2025-07-04,584.88
2025-07-04,341.39
2025-07-04,2369.44
2025-07-04,2435.17
2025-07-04,349.47
2025-07-05,341.02
2025-07-05,819.65
2025-07-05,340.93
2025-07-05,1708.45
2025-07-05,749.97
2025-07-05,1021.93
2025-07-05,660.17
2025-07-05,723.01
2025-07-05,5218.34
2025-07-05,191.12
2025-07-05,205.43
2025-07-05,175.35
2025-07-05,140.57
2025-07-05,577.98
2025-07-05,340.51
2025-07-05,1135.34
2025-07-05,1052.18
2025-07-05,629.52
2025-07-06,340.32
2025-07-06,815.03
2025-07-06,340.33
2025-07-06,1700.19
2025-07-06,763.35
2025-07-06,1027.27
2025-07-06,662.06
2025-07-06,750.15
2025-07-06,4344.25
2025-07-06,2541.36
2025-07-06,75.27
2025-07-06,131.17
2025-07-06,98.15
2025-07-06,521.11
2025-07-06,343.25
2025-07-06,629.14
2025-07-06,735.58
2025-07-06,393.02
2025-07-07,599.52
2025-07-07,814.11
2025-07-07,499.81
2025-07-07,2567.15
2025-07-07,741.1
2025-07-07,1020.94
2025-07-07,658.21
2025-07-07,752.68
2025-07-07,8220.21
2025-07-07,3010.26
2025-07-07,1951.88
2025-07-07,298.07
2025-07-07,394.99
2025-07-07,531.09
2025-07-07,416.84
2025-07-07,304.93
2025-07-07,672.39
2025-07-07,504.56
2025-07-07,1605.06
2025-07-07,2182.29
2025-07-07,1127.41
2025-07-08,634.34
2025-07-08,814.29
2025-07-08,528.32
2025-07-08,2703.82
2025-07-08,742.09
2025-07-08,994.23
2025-07-08,648.28
2025-07-08,738.07
2025-07-08,7134.05
2025-07-08,1589.45
2025-07-08,1988.91
2025-07-08,726.64
2025-07-08,230.79
2025-07-08,815.13
2025-07-08,1260.97
2025-07-08,786.21
2025-07-08,341.54
2025-07-08,503.11
2025-07-08,654.02
2025-07-08,2371.52
2025-07-08,442.14
2025-07-09,621.36
2025-07-09,810.4
2025-07-09,517.59
2025-07-09,2689.96
2025-07-09,737.37
2025-07-09,1014.02
2025-07-09,654.8
2025-07-09,732.52
2025-07-09,5284.19
2025-07-09,523.67
2025-07-09,2176.8
2025-07-09,523.51
2025-07-09,1681.52
2025-07-09,627.17
2025-07-09,1246.68
2025-07-09,745.11
2025-07-09,492.03
2025-07-09,522.07
2025-07-09,5078.2
2025-07-09,1601.55
2025-07-09,385.42
2025-07-10,626.18
2025-07-10,810.17
2025-07-10,521.53
2025-07-10,2691.97
2025-07-10,741.15
2025-07-10,1011.31
2025-07-10,653.28
2025-07-10,746.36
2025-07-10,7659.44
2025-07-10,529.27
2025-07-10,2118.52
2025-07-10,447.92
2025-07-10,1156.58
2025-07-10,570.29
2025-07-10,1276.49
2025-07-10,749.21
2025-07-10,485.23
2025-07-10,522.37
2025-07-10,3052.92
2025-07-10,2927.73
2025-07-10,724.45
2025-07-11,624.55
2025-07-11,807.64
2025-07-11,520.66
2025-07-11,2682.24
2025-07-11,741.16
2025-07-11,1007
2025-07-11,650.74
2025-07-11,736.1
2025-07-11,5720.12
2025-07-11,515.23
2025-07-11,2467.27
2025-07-11,679.16
2025-07-11,1146.24
2025-07-11,401.16
2025-07-11,1285.17
2025-07-11,184.67
2025-07-11,381.29
2025-07-11,518.86
2025-07-11,1611.8
2025-07-11,3828.84
2025-07-11,409.38
2025-07-12,622.43
2025-07-12,805.29
2025-07-12,518.67
2025-07-12,2672.58
2025-07-12,738.26
2025-07-12,1008.82
2025-07-12,650.42
2025-07-12,739.9
2025-07-12,4178.13
2025-07-12,383.51
2025-07-12,2572.75
2025-07-12,1313.43
2025-07-12,538.85
2025-07-12,194.25
2025-07-12,729.11
2025-07-12,41.22
2025-07-12,657.67
2025-07-12,519.02
2025-07-12,489.35
2025-07-12,3467.99
2025-07-12,729.35
2025-07-13,627.34
2025-07-13,803.27
2025-07-13,522.7
2025-07-13,2666.42
2025-07-13,736.17
2025-07-13,1002.91
2025-07-13,646.67
2025-07-13,739.24
2025-07-13,2486.34
2025-07-13,571.89
2025-07-13,2607.65
2025-07-13,1064.97
2025-07-13,1521.1
2025-07-13,141.85
2025-07-13,512.78
2025-07-13,335.96
2025-07-13,823
2025-07-13,516.64
2025-07-13,533.06
2025-07-13,2301.24
2025-07-13,575.08
2025-07-14,619.46
2025-07-14,800.4
2025-07-14,511.4
2025-07-14,2658.48
2025-07-14,732.65
2025-07-14,996.68
2025-07-14,642.98
2025-07-14,732.13
2025-07-14,5889.25
2025-07-14,600.35
2025-07-14,3438.95
2025-07-14,1251.54
2025-07-14,1448.3
2025-07-14,1021.71
2025-07-14,553.39
2025-07-14,769.44
2025-07-14,1065.84
2025-07-14,586.97
2025-07-14,513.97
2025-07-14,1933.13
2025-07-14,4747.5
2025-07-14,691.89
2025-07-15,618.21
2025-07-15,797.82
2025-07-15,514.87
2025-07-15,2647.65
2025-07-15,738.6
2025-07-15,1000.82
2025-07-15,645.49
2025-07-15,733.79
2025-07-15,4478.42
2025-07-15,1198.96
2025-07-15,4326.94
2025-07-15,1067.86
2025-07-15,1382.72
2025-07-15,890.76
2025-07-15,329.98
2025-07-15,879.64
2025-07-15,547.51
2025-07-15,400.86
2025-07-15,0
2025-07-15,514.15
2025-07-15,1090.23
2025-07-15,4453.6
2025-07-15,540.15
2025-07-16,615.94
2025-07-16,798.08
2025-07-16,518.23
2025-07-16,1017.96
2025-07-16,725.58
2025-07-16,997.44
2025-07-16,596.76
2025-07-16,650.47
2025-07-16,3249.27
2025-07-16,458.92
2025-07-16,2037.78
2025-07-16,4556.1
2025-07-16,1508.19
2025-07-16,1359.97
2025-07-16,1407.24
2025-07-16,281.98
2025-07-16,781.27
2025-07-16,32.48
2025-07-16,316.98
2025-07-16,13.06
2025-07-16,514.6
2025-07-16,953.73
2025-07-16,5679.89
2025-07-16,355.16
2025-07-17,614.15
2025-07-17,793.84
2025-07-17,511.93
2025-07-17,837.18
2025-07-17,726.13
2025-07-17,991.77
2025-07-17,629.28
2025-07-17,680.25
2025-07-17,19553.49
2025-07-17,1587.55
2025-07-17,2339.81
2025-07-17,4510.37
2025-07-17,1265.24
2025-07-17,1147.23
2025-07-17,1305.99
2025-07-17,219.48
2025-07-17,1038.74
2025-07-17,56.54
2025-07-17,236.3
2025-07-17,87.69
2025-07-17,511.92
2025-07-17,558.79
2025-07-17,5666.19
2025-07-17,537.13
2025-07-18,612
2025-07-18,790.87
2025-07-18,509.88
2025-07-18,834.53
2025-07-18,736.53
2025-07-18,990.19
2025-07-18,625.67
2025-07-18,681.5
2025-07-18,2155.54
2025-07-18,1025.06
2025-07-18,1693.58
2025-07-18,4545.41
2025-07-18,1137.7
2025-07-18,0
2025-07-18,1477.45
2025-07-18,1337.41
2025-07-18,199.27
2025-07-18,811.66
2025-07-18,53.28
2025-07-18,497.18
2025-07-18,398.46
2025-07-18,510.04
2025-07-18,133.86
2025-07-18,4310.08
2025-07-18,490.72
2025-07-19,603.82
2025-07-19,787.8
2025-07-19,502.88
2025-07-19,832.52
2025-07-19,722.59
2025-07-19,984.79
2025-07-19,622.69
2025-07-19,672.51
2025-07-19,1932.17
2025-07-19,995
2025-07-19,1736.17
2025-07-19,4485.31
2025-07-19,1461.41
2025-07-19,17.77
2025-07-19,2455.43
2025-07-19,203.71
2025-07-19,505.7
2025-07-19,98.04
2025-07-19,595.07
2025-07-19,721.72
2025-07-19,508.01
2025-07-19,33.81
2025-07-19,3554.72
2025-07-19,719.51
2025-07-20,606.91
2025-07-20,784.35
2025-07-20,510.72
2025-07-20,828.56
2025-07-20,707.98
2025-07-20,990.61
2025-07-20,620.68
2025-07-20,671.13
2025-07-20,1704.39
2025-07-20,983.89
2025-07-20,1234.68
2025-07-20,4502.29
2025-07-20,1204.04
2025-07-20,13.49
2025-07-20,1658.24
2025-07-20,181.89
2025-07-20,263.39
2025-07-20,138.13
2025-07-20,492.59
2025-07-20,432.61
2025-07-20,504.43
2025-07-20,22.62
2025-07-20,3822.52
2025-07-20,488.17
2025-07-21,615.85
2025-07-21,781.33
2025-07-21,503.32
2025-07-21,825.25
2025-07-21,716
2025-07-21,965.53
2025-07-21,618.07
2025-07-21,667.77
2025-07-21,3589.56
2025-07-21,931.89
2025-07-21,3733.9
2025-07-21,4546.23
2025-07-21,1396.16
2025-07-21,16.5
2025-07-21,1894.3
2025-07-21,2322.29
2025-07-21,736.74
2025-07-21,3081.66
2025-07-21,724.61
2025-07-21,407.54
2025-07-21,423.98
2025-07-21,503.97
2025-07-21,122.69
2025-07-21,8362.83
2025-07-21,404.66
2025-07-22,605.17
2025-07-22,777.28
2025-07-22,514.78
2025-07-22,820.53
2025-07-22,712.49
2025-07-22,972.39
2025-07-22,615.3
2025-07-22,664.12
2025-07-22,4980.89
2025-07-22,3759.04
2025-07-22,3902.21
2025-07-22,1245.64
2025-07-22,59.92
2025-07-22,1859.53
2025-07-22,540.83
2025-07-22,1833.32
2025-07-22,644.55
2025-07-22,398.62
2025-07-22,422.82
2025-07-22,501.02
2025-07-22,94.29
2025-07-22,5830.34
2025-07-22,404.15
2025-07-23,594.21
2025-07-23,773.07
2025-07-23,489.07
2025-07-23,818.67
2025-07-23,708.15
2025-07-23,967.19
2025-07-23,611.31
2025-07-23,664.25
2025-07-23,4749.1
2025-07-23,2735.91
2025-07-23,4060.28
2025-07-23,1288.36
2025-07-23,23.11
2025-07-23,1763.37
2025-07-23,526.54
2025-07-23,2344.79
